away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
A. PagesCF,3,0,0,0,0,0,1,.159,.274,.270,team,28,4,5,4,2,3,7,,,
team,32,3,6,3,1,1,10,,,,,,,,,,,,,,
C. Meidroth2B-SS,5,1,3,1,0,0,0,.269,.387,.269,J. DuranLF,4,1,1,0,0,0,0,.233,.300,.333
L. Robert Jr.CF,3,1,1,2,1,2,0,.145,.260,.258,R. DeversDH,4,1,1,3,1,1,1,.229,.343,.386
L. Sosa1B-2B-1B,5,0,1,0,0,0,2,.273,.304,.364,A. Bregman3B,4,1,0,0,0,1,2,.294,.358,.518
A. BenintendiLF,5,0,0,0,0,0,3,.244,.295,.463,T. StorySS,4,0,1,0,0,0,1,.318,.348,.518
A. VaughnDH,5,0,0,0,0,0,2,.135,.179,.243,W. AbreuRF,4,0,0,0,0,1,0,.288,.413,.500
M. Vargas3B,3,0,0,0,0,1,2,.139,.235,.194,K. Campbell2B,3,0,1,0,0,2,1,.290,.398,.478
E. QueroC,4,0,2,0,0,0,0,.333,.400,.556,T. Casas1B,4,0,1,1,0,1,1,.176,.253,.265
M. TaylorRF,2,0,0,0,0,0,1,.159,.213,.295,C. NarvaezC,3,0,1,0,0,1,1,.216,.286,.353
aJ. PalaciosPH-RF,1,1,0,0,0,1,0,.125,.222,.125,D. HamiltonPR,0,0,0,0,0,0,0,.083,.120,.208
J. AmayaSS,2,0,0,0,0,0,1,.098,.116,.122,B. SabolC,0,0,0,0,0,0,0,.167,.143,.167
bN. MatonPH-1B,1,0,0,0,0,0,0,.154,.283,.333,C. RafaelaCF,3,1,1,0,0,0,0,.219,.286,.313
cB. BaldwinPH-2B,1,0,0,0,0,0,1,.241,.250,.370,team,33,4,7,4,1,7,7,,,
team,37,3,7,3,1,4,12,,,,,,,,,,,,,,
B. RiceDH,1,2,0,0,0,0,1,.292,.403,.600,C. SimpsonCF,5,1,1,1,0,0,1,.200,.200,.400
aP. ReyesPH-DH,2,1,1,0,0,0,0,.125,.222,.125,Y. DiazDH,5,0,3,2,0,0,0,.230,.269,.379
bJ.C. EscarraPH-DH,1,0,0,0,0,0,0,.158,.304,.263,T. WallsPR-DH,0,1,0,0,0,0,0,.167,.270,.167
A. JudgeRF,5,1,3,3,0,0,1,.397,.505,.731,B. Lowe2B,5,0,1,2,0,0,0,.233,.260,.356
A. WellsC,3,0,1,1,0,1,2,.190,.269,.414,J. Caminero3B,4,1,1,0,0,1,1,.284,.325,.527
P. Goldschmidt1B,4,0,1,1,0,1,1,.367,.414,.468,C. MorelPR,0,1,0,0,0,0,0,.259,.328,.362
J. Chisholm Jr.2B,4,0,1,1,0,1,1,.165,.267,.418,J. Aranda1B,5,1,1,2,1,0,1,.367,.435,.700
A. VolpeSS,5,0,1,0,0,0,2,.197,.295,.408,J. MangumRF,3,0,1,1,0,1,0,.328,.369,.377
T. GrishamCF,4,1,2,1,1,1,0,.326,.404,.674,K. MisnerLF,4,1,0,0,0,0,1,.360,.404,.660
J. DominguezLF,3,1,0,0,0,1,1,.230,.329,.361,J. CaballeroSS,3,3,1,0,0,1,0,.297,.409,.514
C. BellingerLF,1,0,0,0,0,0,1,.175,.236,.270,B. RortvedtC,3,1,1,2,0,1,0,.095,.269,.095
O. Cabrera3B,3,2,0,0,0,2,2,.289,.373,.356,team,37,10,10,10,1,4,4,,,
team,36,8,10,7,1,7,12,,,,,,,,,,,,,,
J. WoodLF,5,1,3,4,1,0,0,.253,.356,.573,S. BouchardRF,5,1,2,2,0,0,2,.269,.387,.462
A. CallLF,0,0,0,0,0,0,0,.300,.415,.400,K. Farmer2B,3,0,0,0,0,0,1,.328,.365,.483
K. RuizC,5,0,1,0,0,0,1,.309,.365,.426,aA. AmadorPH-2B,1,1,0,0,0,0,0,.133,.188,.200
N. Lowe1B,4,0,0,0,0,1,2,.268,.350,.465,R. McMahon3B,4,1,1,0,0,1,2,.217,.304,.348
J. BellDH,5,1,1,1,1,0,1,.138,.253,.308,H. GoodmanDH,3,2,1,1,0,2,0,.228,.323,.439
L. Garcia Jr.2B,2,4,2,0,0,3,0,.206,.271,.302,M. Toglia1B,4,0,1,1,0,0,3,.176,.208,.265
D. CrewsRF,5,4,3,4,2,0,0,.177,.215,.290,J. StallingsC,3,2,0,0,0,1,2,.111,.200,.148
J. Tena3B,5,2,2,3,0,0,2,.231,.231,.231,bN. MartiniPH,1,0,0,0,0,0,1,.317,.391,.366
J. YoungCF,4,0,0,0,0,0,1,.216,.370,.243,M. MoniakCF,3,3,2,4,1,1,0,.256,.347,.605
N. NunezSS,4,0,0,0,0,1,3,.250,.333,.313,J. BeckLF,4,1,1,3,0,1,3,.167,.286,.250
team,39,12,12,12,4,5,10,,,,A. SchunkSS,4,0,0,0,0,0,3,.000,.000,.000
,,,,,,,,,,,team,35,11,8,11,1,6,17,,,
L. ButlerRF,4,0,1,0,0,0,1,.291,.385,.430,B. Turang2B,4,0,1,0,0,0,0,.310,.344,.429
B. RookerDH,4,1,1,1,1,0,0,.244,.292,.489,J. ChourioLF,4,0,0,0,0,0,1,.253,.266,.516
T. Soderstrom1B,4,0,0,0,0,0,3,.309,.367,.667,C. YelichDH,4,0,0,0,0,0,2,.183,.284,.366
S. LangeliersC,4,1,1,1,1,0,2,.221,.312,.485,W. ContrerasC,3,0,0,0,0,0,0,.225,.325,.380
J. BledayCF,4,1,1,0,0,0,0,.219,.318,.342,S. FrelickRF,3,0,1,0,0,0,0,.319,.410,.458
J. WilsonSS,4,0,2,0,0,0,0,.342,.342,.494,R. Hoskins1B,3,0,0,0,0,0,0,.232,.333,.357
M. AndujarLF,4,0,1,1,0,0,0,.297,.343,.375,G. MitchellCF,3,1,1,0,0,0,0,.222,.295,.333
G. Urshela3B,2,0,0,0,0,1,2,.173,.232,.288,J. OrtizSS,3,0,0,0,0,0,0,.183,.275,.197
M. Muncy2B,3,0,1,0,0,0,1,.179,.214,.284,C. Durbin3B,3,0,0,1,0,0,0,.286,.286,.286
team,33,3,8,3,2,1,9,,,,team,30,1,3,1,0,0,3,,,
F. Tatis Jr.RF,4,2,2,1,1,0,1,.351,.427,.636,J. Altuve2B,4,0,0,0,0,0,2,.305,.333,.427
L. Arraez1B,2,0,0,0,0,2,0,.287,.330,.425,I. Paredes3B,3,1,2,1,0,1,1,.240,.352,.373
M. Machado3B,4,0,1,1,0,0,0,.304,.368,.494,Y. AlvarezLF,3,0,1,0,0,1,0,.215,.325,.354
G. SheetsDH,4,0,2,0,0,0,1,.340,.390,.528,J. PenaSS,4,0,1,0,0,0,0,.222,.305,.375
O. GonzalezLF,4,0,0,0,0,0,0,.273,.273,.273,C. Walker1B,4,1,1,2,1,0,1,.164,.265,.274
J. IglesiasSS,4,0,1,0,0,0,2,.318,.362,.409,Y. DiazDH,4,0,0,0,0,0,1,.145,.185,.226
T. Wade2B,3,0,1,0,0,0,0,.385,.467,.385,V. CaratiniC,3,1,1,0,0,1,0,.250,.357,.333
bX. BogaertsPH,1,0,0,0,0,0,0,.254,.349,.352,J. MeyersCF,3,0,0,0,0,0,0,.291,.344,.345
E. DiazC,4,0,0,0,0,0,1,.184,.311,.211,C. SmithRF,3,0,1,0,0,0,2,.231,.298,.442
C. JoeCF,2,0,0,0,0,0,1,.000,.000,.000,team,31,3,7,3,1,3,7,,,
aT. OrnelasPH-CF,1,0,0,0,0,0,0,.000,.000,.000,,,,,,,,,,,
cY. GurrielPH,1,0,0,0,0,0,0,.111,.200,.148,,,,,,,,,,,
team,34,2,7,2,1,2,6,,,,,,,,,,,,,,
B. BuxtonCF,4,1,3,1,0,0,0,.233,.269,.425,A. VerdugoLF,5,2,4,1,0,0,0,.400,.400,.600
L. Keaschall2B,5,0,1,1,0,0,2,.333,.333,.556,A. Riley3B,5,0,1,0,0,0,2,.265,.299,.494
R. JeffersDH,2,0,0,0,0,2,1,.234,.333,.319,M. OzunaDH,4,0,2,0,0,0,0,.304,.466,.500
T. France1B,3,0,0,0,0,1,0,.243,.317,.365,M. Olson1B,3,0,2,2,0,1,0,.229,.365,.371
C. CorreaSS,4,1,1,1,1,0,2,.191,.257,.324,O. Albies2B,4,0,0,0,0,0,0,.244,.314,.436
H. BaderLF,4,0,0,0,0,0,3,.259,.298,.444,S. MurphyC,3,0,0,0,0,0,2,.200,.333,.543
J. Bride3B,2,0,1,0,0,0,1,.500,.500,.500,M. Harris IICF,4,1,1,1,1,0,1,.200,.225,.347
bB. LeePH-3B,1,1,0,0,0,1,1,.133,.278,.333,N. AllenSS,3,1,1,0,0,1,0,.286,.333,.333
C. VazquezC,4,0,0,0,0,0,1,.100,.152,.167,J. KelenicRF,4,0,1,0,0,0,1,.170,.250,.319
D. Keirsey Jr.RF,1,0,0,0,0,0,1,.105,.105,.105,team,35,4,12,4,1,2,6,,,
aT. LarnachPH-RF,3,0,1,0,0,0,1,.191,.300,.250,,,,,,,,,,,
team,33,3,7,3,1,4,13,,,,,,,,,,,,,,
M. YastrzemskiRF,4,1,1,0,0,0,0,.279,.405,.525,T. WardLF,4,0,0,0,0,0,3,.214,.247,.429
W. AdamesSS,3,1,1,1,0,1,0,.190,.266,.274,L. Rengifo3B,4,0,1,0,0,0,0,.230,.266,.338
J. LeeCF,4,0,1,0,0,0,0,.355,.412,.632,M. TroutDH,4,2,2,2,2,0,1,.189,.279,.527
M. Chapman3B,3,1,2,2,1,1,0,.250,.407,.458,J. SolerRF,4,0,1,0,0,0,1,.264,.329,.472
H. RamosLF,4,0,0,0,0,0,0,.216,.258,.386,Tim AndersonPR,0,0,0,0,0,0,0,.171,.227,.195
L. Wade Jr.1B,3,0,0,0,0,1,0,.091,.215,.236,L. O'HoppeC,3,0,1,0,0,1,0,.288,.311,.559
W. FloresDH,4,0,0,0,0,0,1,.213,.253,.453,N. Schanuel1B,4,0,1,0,0,0,0,.280,.341,.440
P. BaileyC,3,0,0,0,0,0,1,.161,.230,.268,Z. NetoSS,3,0,0,0,0,0,1,.167,.167,.333
T. Fitzgerald2B,3,0,0,0,0,0,1,.295,.328,.492,K. Paris2B,3,0,0,0,0,0,3,.288,.383,.635
team,31,3,5,3,1,3,3,,,,J. AdellCF,3,0,0,0,0,0,1,.222,.276,.370
,,,,,,,,,,,team,32,2,6,2,2,1,10,,,
N. MatonDH,3,0,0,0,0,0,2,.143,.265,.310,J. DuranLF,5,0,1,1,0,0,1,.232,.295,.326
aE. QueroPH-DH,2,0,1,2,0,0,0,.364,.417,.545,R. DeversDH,3,1,0,0,0,2,0,.221,.346,.372
A. BenintendiLF,5,0,0,0,0,0,0,.217,.265,.413,A. Bregman3B,4,1,1,0,0,0,0,.292,.360,.506
L. Robert Jr.CF,3,2,1,0,0,2,2,.154,.282,.262,W. AbreuRF,4,1,1,3,1,0,1,.286,.405,.529
M. ThaissC,4,1,1,3,1,0,0,.229,.391,.371,K. Campbell2B,4,0,2,0,0,0,0,.301,.402,.493
A. Vaughn1B,5,1,2,2,1,0,0,.152,.193,.291,T. Casas1B,4,0,0,0,0,0,1,.167,.241,.250
L. Sosa2B,4,1,1,0,0,0,3,.271,.301,.357,C. RafaelaCF,3,0,0,0,0,1,2,.209,.284,.299
J. PalaciosRF,3,1,1,0,0,0,1,.158,.273,.158,D. HamiltonSS,3,0,0,0,0,1,0,.074,.138,.185
C. MeidrothSS,0,0,0,0,0,0,0,.269,.387,.269,B. SabolC,4,1,1,0,0,0,2,.200,.182,.300
M. Vargas3B,3,1,1,0,0,0,0,.147,.247,.213,team,34,4,6,4,1,4,7,,,
J. AmayaSS,1,0,0,0,0,1,0,.095,.133,.119,,,,,,,,,,,
bB. BaldwinPH-SS-RF,1,1,1,1,0,0,0,.255,.263,.382,,,,,,,,,,,
M. TaylorRF,0,0,0,0,0,0,0,.159,.213,.295,,,,,,,,,,,
team,34,8,9,8,2,3,8,,,,,,,,,,,,,,
T. FriedlCF,6,1,1,1,0,2,1,.296,.363,.395,C. MullinsCF,5,0,1,0,0,0,2,.284,.429,.627
M. McLain2B,5,2,2,1,0,2,1,.204,.339,.469,G. HendersonSS,4,0,0,0,0,0,1,.228,.267,.439
E. De La CruzSS,4,1,1,1,1,1,2,.241,.313,.448,A. RutschmanC,4,1,2,1,1,0,1,.208,.299,.390
S. EspinalSS,2,0,0,0,0,0,0,.264,.339,.321,R. O'HearnRF,4,0,0,0,0,0,0,.296,.377,.519
A. HaysDH,6,4,4,1,0,1,0,.429,.467,.786,R. Mountcastle1B,4,0,1,0,0,0,1,.242,.275,.348
G. LuxLF,4,4,2,1,0,3,0,.319,.427,.391,J. WestburgDH,4,1,2,0,0,0,1,.194,.256,.389
S. Steer1B,6,3,2,1,0,1,0,.133,.212,.233,J. Holliday2B,2,0,0,0,0,2,0,.220,.270,.373
J. FraleyRF,3,2,1,2,0,1,0,.250,.339,.423,R. Urias3B,4,0,0,0,0,0,1,.319,.389,.362
B. DunnRF,1,2,1,2,0,0,0,.188,.409,.313,R. LaureanoLF,4,0,1,0,0,0,1,.200,.231,.560
N. Marte3B,7,3,5,7,1,0,2,.316,.350,.579,team,35,2,7,1,1,2,8,,,
A. WynnsC,7,2,6,6,1,0,0,.455,.500,.727,,,,,,,,,,,
team,51,24,25,23,3,11,6,,,,,,,,,,,,,,
S. KwanLF,4,1,1,2,1,1,0,.325,.385,.494,K. Hayes3B,5,0,2,1,0,0,1,.211,.277,.289
N. JonesRF,3,0,1,0,0,0,0,.184,.310,.265,B. ReynoldsRF,5,1,3,0,0,0,0,.244,.310,.389
aJ. NoelPH-RF,2,1,0,0,0,0,2,.184,.220,.211,A. McCutchenDH,5,0,1,1,0,0,1,.231,.333,.346
J. Ramirez3B,4,1,1,0,0,1,0,.268,.333,.493,J. SuwinskiPR,0,0,0,0,0,0,0,.128,.244,.154
K. Manzardo1B,4,1,2,3,1,0,1,.212,.321,.545,J. BartC,3,0,1,0,0,2,1,.280,.400,.400
C. SantanaDH,4,0,0,0,0,0,1,.235,.308,.333,H. DavisPR,0,0,0,0,0,0,0,.150,.150,.300
G. Arias2B,4,0,1,0,0,0,0,.277,.333,.508,A. CanarioCF,3,0,0,0,0,0,1,.087,.192,.217
A. MartinezCF,4,0,1,0,0,0,0,.345,.333,.483,bO. CruzPH-CF,2,0,0,0,0,0,0,.227,.354,.485
A. HedgesC,4,0,0,0,0,0,2,.158,.333,.474,J. Triolo1B,2,0,0,0,0,0,0,.138,.194,.207
B. RocchioSS,4,1,1,0,0,0,0,.222,.290,.259,aE. ValdezPH-1B,2,1,0,0,0,1,1,.229,.339,.438
team,37,5,8,5,2,2,6,,,,T. PhamLF,4,1,2,0,0,0,1,.149,.247,.194
,,,,,,,,,,,A. Frazier2B,4,1,1,2,0,0,1,.209,.239,.299
,,,,,,,,,,,I. Kiner-FalefaSS,4,0,1,0,0,0,2,.268,.325,.324
,,,,,,,,,,,team,39,4,11,4,0,3,9,,,
X. EdwardsSS,5,0,0,0,0,0,1,.299,.380,.333,B. Stott2B,5,1,1,0,0,0,1,.288,.354,.411
E. Wagaman1B,5,0,1,0,0,0,2,.267,.333,.433,T. TurnerSS,3,1,2,0,0,1,0,.273,.364,.364
C. Norby3B,5,2,3,0,0,0,0,.313,.313,.375,B. Harper1B,5,1,2,2,0,0,0,.272,.404,.506
O. Lopez2B,5,1,1,0,0,0,0,.234,.314,.377,K. SchwarberDH,4,0,0,0,0,1,1,.269,.424,.577
D. MyersCF,5,2,2,0,0,0,1,.333,.349,.452,N. CastellanosRF,4,1,1,1,0,1,0,.304,.364,.494
K. StowersRF,4,0,2,1,0,0,2,.296,.381,.408,M. KeplerLF,4,0,0,0,0,0,0,.217,.308,.333
J. SanojaLF,4,2,3,5,1,0,0,.350,.372,.450,A. Bohm3B,5,1,1,0,0,0,0,.193,.211,.261
M. MervisDH,4,0,1,0,0,1,2,.226,.311,.585,J. RojasCF,3,0,1,0,0,0,2,.344,.400,.406
R. BrantlyC,2,0,0,0,0,0,1,.429,.429,.429,aC. StevensonPH-CF,2,0,1,1,0,0,0,.500,.500,.500
L. HicksC,2,0,0,0,0,0,0,.239,.321,.348,R. MarchanC,4,0,1,1,0,0,2,.125,.300,.125
team,41,7,13,6,1,1,9,,,,team,39,5,10,5,0,3,6,,,
E. Julien2B,5,0,0,0,0,0,2,.217,.262,.333,A. VerdugoLF,4,0,1,0,0,0,0,.357,.357,.500
B. BuxtonCF,5,1,2,1,1,0,2,.244,.277,.474,A. Riley3B,4,0,1,1,0,0,1,.264,.297,.483
T. France1B,3,0,0,0,0,1,0,.234,.314,.351,M. OzunaDH,3,2,1,1,1,1,0,.305,.468,.542
T. LarnachRF,4,1,1,0,0,0,1,.194,.298,.250,M. Olson1B,3,1,1,2,1,0,1,.233,.371,.411
C. CorreaSS,4,0,1,0,0,0,1,.194,.256,.319,O. Albies2B,4,0,1,0,0,0,1,.244,.311,.427
R. JeffersC,3,0,0,0,0,0,2,.220,.328,.300,M. Harris IICF,4,1,1,0,0,0,0,.203,.226,.354
L. KeaschallDH,3,0,1,0,0,1,0,.333,.385,.500,D. BaldwinC,4,1,1,2,1,0,0,.238,.304,.429
B. Lee3B,4,0,0,0,0,0,2,.105,.227,.263,N. AllenSS,3,0,0,0,0,0,2,.267,.313,.311
H. BaderLF,2,0,0,0,0,2,0,.250,.311,.429,J. KelenicRF,3,1,1,0,0,0,1,.180,.255,.320
team,33,2,5,1,1,4,10,,,,team,32,6,8,6,3,1,6,,,
D. MooreSS,5,1,2,1,1,0,2,.316,.371,.596,B. BichetteSS,5,0,2,1,0,0,0,.313,.356,.396
J. RodriguezCF,4,2,1,0,0,1,1,.188,.310,.365,V. Guerrero Jr.1B,3,0,2,0,0,2,0,.305,.408,.415
C. RaleighDH,5,1,1,2,1,0,4,.244,.343,.605,A. SantanderDH,5,0,0,0,0,0,2,.205,.276,.318
R. ArozarenaLF,5,0,1,2,0,0,3,.200,.354,.425,A. Gimenez2B,4,0,0,0,0,0,1,.205,.295,.361
M. GarverC,5,1,2,1,0,0,1,.206,.341,.206,G. SpringerCF-RF,4,1,1,0,0,1,1,.344,.414,.557
D. Solano1B,3,0,1,0,0,0,1,.100,.097,.100,A. BargerRF,2,1,1,0,0,1,1,.071,.133,.143
aR. TellezPH-1B,2,1,1,2,1,0,1,.156,.204,.444,aM. StrawPH-CF,2,0,0,0,0,0,1,.314,.368,.457
L. RaleyRF,3,0,1,0,0,0,2,.175,.319,.316,W. Wagner3B,3,1,1,0,0,0,0,.224,.309,.265
B. Williamson3B,3,1,0,0,0,1,2,.217,.250,.391,bE. ClementPH-3B,1,0,0,0,0,0,0,.224,.278,.265
L. Rivas2B,4,1,2,0,0,0,1,.231,.412,.231,T. HeinemanC,4,0,3,1,0,0,1,.500,.519,.731
team,39,8,12,8,3,2,18,,,,N. LukesLF,3,0,1,1,0,0,0,.185,.303,.222
,,,,,,,,,,,team,36,3,11,3,0,4,7,,,
J. India3B,5,0,0,0,0,0,2,.205,.311,.256,G. Torres2B,5,1,0,0,0,0,0,.268,.318,.366
B. Witt Jr.SS,4,1,1,1,0,0,0,.307,.370,.477,K. CarpenterLF,4,0,3,1,0,0,0,.315,.338,.562
S. Perez1B,5,0,0,0,0,0,1,.182,.234,.295,R. KreidlerCF,1,0,0,0,0,0,1,.105,.190,.105
M. CanhaLF,4,0,2,1,0,0,0,.389,.476,.500,Z. McKinstryRF,5,0,3,2,0,0,1,.288,.400,.409
T. TolbertPR-LF,0,0,0,0,0,0,0,.000,.000,.000,S. Torkelson1B,4,0,1,0,0,1,0,.288,.392,.638
M. Garcia2B,3,1,2,0,0,1,0,.278,.354,.417,R. GreeneCF-LF,4,0,0,0,0,1,1,.226,.270,.381
H. RenfroeRF,4,1,1,0,0,0,1,.140,.232,.160,D. DinglerC,5,0,0,0,0,0,2,.276,.288,.466
V. PasquantinoDH,4,0,1,1,0,0,3,.195,.264,.329,C. KeithDH,2,1,1,0,0,0,0,.180,.324,.213
F. FerminC,4,0,0,0,0,0,2,.188,.235,.281,aJ. MalloyPH-DH,2,0,0,0,0,0,1,.175,.352,.225
D. WatersCF,4,1,2,1,0,0,2,.207,.258,.241,T. SweeneySS,4,1,1,0,0,0,1,.222,.290,.333
team,37,4,9,4,0,1,11,,,,J. Baez3B,4,0,1,0,0,0,1,.268,.305,.321
,,,,,,,,,,,team,40,3,10,3,0,2,8,,,
T. GrishamCF,4,1,1,1,1,0,3,.320,.393,.700,Y. DiazDH,3,0,0,0,0,1,0,.222,.268,.367
A. JudgeDH,4,0,1,0,0,0,2,.390,.495,.707,J. Caminero3B,4,0,0,0,0,0,0,.269,.310,.500
C. BellingerRF,4,1,1,2,1,0,0,.179,.237,.313,J. Aranda1B,2,0,0,0,0,2,0,.355,.438,.677
P. Goldschmidt1B,4,0,1,0,0,0,2,.361,.407,.458,C. MorelLF,3,0,0,0,0,1,0,.246,.324,.344
J. Chisholm Jr.2B,4,0,0,0,0,0,0,.157,.255,.398,C. Mead2B,3,0,0,0,0,0,2,.138,.265,.172
A. VolpeSS,4,0,2,0,0,0,0,.213,.304,.425,D. JansenC,3,0,0,0,0,1,1,.125,.263,.208
A. WellsC,3,1,1,1,1,1,0,.197,.282,.459,J. MangumRF,3,0,1,0,0,0,0,.328,.368,.375
J. DominguezLF,4,0,1,0,0,0,1,.231,.324,.354,J. CaballeroSS,3,0,0,0,0,0,0,.275,.383,.475
O. Cabrera3B,4,1,1,0,0,0,2,.286,.364,.367,C. SimpsonCF,3,0,1,0,0,0,0,.250,.250,.375
team,35,4,9,4,3,1,10,,,,team,27,0,2,0,0,5,3,,,
L. NootbaarLF,4,0,1,1,0,1,1,.253,.392,.405,F. LindorSS,5,3,3,1,1,0,1,.271,.323,.424
T. SaggeseSS,5,0,1,2,0,0,1,.400,.389,.600,J. SotoRF,3,1,2,3,0,1,1,.256,.385,.436
B. Donovan2B,4,1,1,0,0,0,1,.356,.387,.540,P. Alonso1B,5,0,1,1,0,0,1,.346,.453,.718
W. ContrerasDH,4,0,2,0,0,0,1,.169,.225,.253,B. NimmoLF,4,0,1,1,0,0,1,.202,.253,.381
A. Burleson1B,4,0,1,1,0,0,2,.250,.304,.297,J. WinkerDH,3,0,0,0,0,1,3,.171,.239,.341
J. WalkerRF,4,0,0,0,0,0,3,.227,.284,.320,L. Acuna2B,4,1,2,0,0,0,0,.289,.360,.400
N. Gorman3B,4,1,1,0,0,0,0,.222,.313,.407,B. Baty3B,3,0,0,0,0,0,1,.200,.231,.300
P. PagesC,3,0,0,0,0,1,1,.235,.264,.373,T. TaylorCF,4,2,2,1,0,0,0,.204,.232,.296
V. Scott IICF,2,0,0,0,0,0,1,.235,.303,.338,H. SengerC,3,0,0,0,0,0,2,.200,.231,.240
aL. BakerPH,0,0,0,0,0,1,0,.250,.364,.321,aL. TorrensPH-C,0,0,0,0,0,1,0,.240,.283,.420
M. SianiPR-CF,1,2,1,0,0,0,0,.250,.294,.250,team,34,7,11,7,1,3,10,,,
team,35,4,8,4,0,3,11,,,,,,,,,,,,,,
L. ButlerRF,3,0,0,0,0,0,1,.280,.372,.415,B. Turang2B,3,3,2,1,0,1,0,.322,.358,.437
aJ. PeredaPH-C,1,0,0,0,0,0,1,.267,.267,.333,aV. CapraPH-3B,1,0,0,0,0,0,0,.094,.121,.188
B. RookerDH,4,0,0,0,0,0,2,.234,.280,.468,J. ChourioRF,5,1,2,1,0,0,1,.260,.273,.521
T. Soderstrom1B,3,0,0,0,0,1,3,.298,.362,.643,C. YelichLF,3,3,2,1,0,2,1,.203,.314,.392
S. LangeliersC,3,0,0,0,0,0,3,.211,.300,.465,I. CollinsLF,0,0,0,0,0,0,0,.208,.240,.333
M. Muncy3B,1,0,0,0,0,0,1,.176,.211,.279,W. ContrerasDH,3,1,2,1,0,2,1,.243,.352,.392
J. BledayCF,3,0,0,0,0,0,0,.211,.307,.329,R. Hoskins1B,5,2,3,4,1,0,0,.262,.352,.426
J. WilsonSS,3,0,2,0,0,0,0,.354,.354,.500,S. FrelickCF,4,1,3,0,0,1,0,.342,.432,.474
S. BrownLF,3,1,1,1,1,0,1,.167,.310,.292,J. OrtizSS,5,1,1,0,0,0,0,.184,.271,.197
L. Urias2B,3,0,1,0,0,0,1,.250,.304,.400,E. HaaseC,4,1,2,1,0,1,0,.267,.353,.467
M. Schuemann3B-RF,3,0,0,0,0,0,1,.176,.176,.412,C. Durbin3B-2B,4,1,0,0,0,0,0,.182,.250,.182
team,30,1,4,1,1,1,14,,,,team,37,14,17,9,1,7,3,,,
C. CarrollRF,5,0,0,0,0,0,1,.323,.394,.645,I. HappLF,5,1,1,0,0,0,0,.245,.333,.343
G. PerdomoSS,5,1,0,0,0,0,1,.286,.392,.442,K. TuckerRF,4,0,0,0,0,1,1,.302,.404,.615
P. Smith1B,4,1,1,0,0,0,1,.382,.485,.691,S. SuzukiDH,4,0,0,0,0,0,1,.268,.351,.537
S. MillerP,0,0,0,0,0,0,0,.000,.000,.000,M. Busch1B,3,0,1,1,0,1,1,.316,.386,.608
aR. GrichukPH,1,0,0,0,0,0,1,.286,.355,.500,D. SwansonSS,4,1,0,0,0,0,3,.177,.223,.344
D. JamesonP,0,0,0,0,0,0,0,.000,.000,.000,N. Hoerner2B,4,0,1,1,0,0,2,.304,.349,.354
J. NaylorDH-1B,5,0,3,2,0,0,0,.333,.406,.548,P. Crow-ArmstrongCF,4,0,0,0,0,0,1,.258,.310,.462
L. Gurriel Jr.LF,5,0,2,0,0,0,0,.177,.202,.367,C. KellyC,4,0,0,0,0,0,0,.371,.531,.971
A. ThomasCF,5,0,1,0,0,0,1,.283,.350,.415,J. Berti3B,4,0,1,0,0,0,1,.250,.344,.250
T. Tawa2B,4,1,0,0,0,1,2,.185,.303,.444,team,36,2,4,2,0,2,10,,,
J. HerreraC,2,0,0,0,0,1,1,.130,.200,.261,,,,,,,,,,,
cG. MorenoPH-C,0,0,0,0,0,0,0,.220,.328,.240,,,,,,,,,,,
G. Hampson3B,3,0,0,0,0,0,3,.130,.333,.130,,,,,,,,,,,
bE. SuarezPH-3B,1,0,1,0,0,0,0,.156,.261,.429,,,,,,,,,,,
team,40,3,8,2,0,2,11,,,,,,,,,,,,,,
S. OhtaniDH,3,0,0,0,0,1,1,.277,.375,.530,M. Semien2B,3,0,0,0,0,1,1,.141,.209,.192
M. BettsSS,3,0,0,0,0,1,0,.243,.356,.432,C. SeagerSS,4,0,0,0,0,0,0,.288,.350,.479
F. Freeman1B,2,0,0,1,0,1,1,.282,.370,.667,J. SmithDH,4,0,3,0,0,0,1,.378,.462,.533
T. HernándezRF,4,0,1,0,0,0,0,.250,.274,.488,A. GarcíaRF,4,0,0,0,0,0,2,.216,.289,.446
T. EdmanCF,4,0,0,0,0,0,0,.261,.298,.545,W. LangfordLF,3,0,1,0,0,1,1,.250,.346,.545
M. ConfortoLF,3,0,0,0,0,1,1,.194,.341,.343,D. HarrisCF,3,0,0,0,0,0,2,.300,.333,.550
C. TaylorLF,0,0,0,0,0,0,0,.250,.250,.250,aK. PillarPH,1,0,0,0,0,0,0,.304,.304,.391
M. Muncy3B,4,0,0,0,0,0,1,.191,.291,.265,J. Jung3B,4,0,0,0,0,0,2,.280,.280,.460
M. Rojas2B,3,0,0,0,0,0,1,.147,.171,.147,J. Burger1B,3,0,0,0,0,0,2,.179,.214,.299
A. BarnesC,2,0,1,0,0,0,0,.105,.105,.158,J. HeimC,2,0,1,0,0,1,0,.250,.294,.458
aW. SmithPH-C,1,1,1,0,0,0,0,.339,.443,.500,team,31,0,5,0,0,3,11,,,
team,29,1,3,1,0,4,5,,,,,,,,,,,,,,
